1
22109
171977
S,1713
A07652,A16413,210
A00467,A00705,126
A08067,A18174,171
A10721,A20965,84
A01006,A16379,176
A08648,A18340,49
A00472,A15827,119
A08455,A15981,362
A03254,A03369,294
A11484,A19685,231
A10712,A19039,397
A05547,A16281,448
A13600,A16025,390
A13659,A17031,182
A16432,A16751,11
A08107,A17329,329
A13085,A16170,115
A08370,A18005,488
A14282,A18275,56
A06023,A11488,59
A05050,A18644,372
A17239,A18997,23
A07269,A21754,483
A08904,A13464,24
A01025,A02524,105
A00746,A20537,225
A05764,A17199,374
A07376,A14629,135
A06638,A12441,311
A07414,A18968,194
A15147,A18250,59
A14306,A14856,190
A03140,A18374,150
A03776,A12992,387
A03887,A11927,228
A05682,A21059,476
A06971,A13775,324
A21562,T,495
A01976,A10210,315
A13203,A15092,148
A12011,A20469,324
A08638,A11130,417
A15938,A20445,282
A03292,A09950,497
A02523,A21095,129
A17141,A21447,265
A01763,A15977,93
A10422,A19446,125
A03279,A16426,121
A01383,A01656,465
A14939,A17666,336
A09427,A12364,70
A10427,A13200,408
A02282,A08320,344
A10791,A17678,282
A01068,A08585,16
A00013,A15633,375
A01139,A19438,163
A01488,A05929,50
A12734,A20167,369
A08105,A12277,287
A06087,A08101,313
A09080,A14188,95
A02259,A11057,211
A11711,A12150,0
A00594,A09657,439
A13358,A17960,59
A04828,A15267,110
A16961,A21126,170
A04326,A10547,301
A13962,A19279,58
A00484,A19910,202
A10516,A14045,261
A12105,A18539,243
A00512,A13229,260
A02719,A07406,272
A01806,A10606,15
A01984,A15301,270
A15422,A18267,456
A11665,A19064,464
A21410,A21978,462
A14175,A20786,210
A08265,A18066,226
A11086,A19690,491
A14099,A14644,397
A09746,A15179,403
A05085,A18756,212
A11247,A13981,277
A08433,A20245,125
A01151,A14197,245
A07551,A20463,301
A05830,A12767,205
A14084,A19427,145
A02276,A15024,487
A00194,A08536,401
A06030,A20428,371
A16821,A18036,448
A16407,A17658,97
A00653,A15410,430
A10448,A18452,130
A07673,A18431,21
A05660,A15202,34
A00034,A19002,251
A00217,A06115,284
A15279,A20725,88
A08334,A14734,62
A10736,A17403,234
A01429,A10246,66
A08290,A12783,349
A08534,A14566,84
A15659,A20056,231
A02036,A11491,241
A08553,A20785,174
A05663,A17398,311
A13382,A19184,72
A09706,A17827,44
A04804,A20690,97
A02496,A05275,317
A01743,A12423,301
A10431,A13677,41
A05088,A09786,377
A04859,A08031,309
A00990,A21803,426
A11849,A19650,449
A03920,A04975,10
A08432,A18416,262
A19431,A21757,239
A11679,A21063,229
A05866,A11733,432
A09052,A13313,358
A03314,A12267,272
A11110,A14374,331
A01753,A15880,176
A05219,A10548,193
A11431,A15136,265
A01545,A17336,265
A04498,A20427,154
A07012,A11760,447
A00576,A15275,202
A18079,A21231,44
A12197,A16863,306
A13660,A16976,209
A11650,A14548,255
A02613,A10176,77
A11521,A20738,282
A04403,A19075,483
A08230,A12079,351
A00869,A21501,143
A02625,A21300,68
A03136,A11234,449
A02138,A18346,426
A07640,A17313,431
A07338,A11013,90
A06917,A19050,294
A15278,A21309,493
A01561,A03200,170
A16371,A17093,90
A06082,A17907,4
A01179,A20265,383
A01764,A01868,431
A00233,A05540,348
A10146,A13719,80
A16894,A19677,368
A15752,A15874,495
A15051,A19575,319
A02855,A08984,28
A09330,A12613,109
A07125,A13337,346
A05676,A21105,142
A09347,A20837,24
A10090,A18803,18
A10343,A12317,409
A07277,A18386,13
A18392,A18460,319
A08163,A21322,414
A02813,A05312,469
A09059,A14438,366
A04790,A06166,16
A07628,A14393,300
A17054,A18963,332
A13136,A18024,403
A00321,A12464,496
A01284,A19987,42
A00495,A09411,363
A02516,A18593,293
A06145,A13762,231
A04989,A11063,404
A00351,A19811,54
A06939,A16559,91
A01244,A08188,184
A17778,A18995,183
A07606,A19209,24
A10217,A21096,93
A01974,A12729,396
A04719,A18550,323
A20767,A21630,2
A11653,A18539,157
A02863,A08298,446
A05378,A10279,358
A00681,A04606,291
A10322,A16194,143
A05059,A06626,64
A10624,A12760,77
A09441,A16391,348
A00641,A04639,375
A14990,A20717,374
A00941,A06284,163
A07005,A12158,374
A02680,A13622,365
A08726,A11885,397
A14347,A17647,368
A01444,A18110,412
A09637,A11230,139
A11724,A14296,358
A00601,A09000,421
A13177,A15389,173
A03522,A14262,433
A05786,A11004,362
A06912,A13558,168
A04436,A16538,410
A08091,A10728,385
A07290,A19699,236
A17432,A18010,453
A03847,A21174,246
A14534,A15385,250
A11226,A15558,352
A02088,A05097,129
A10953,A13235,169
A00949,A11203,108
A14096,A17013,154
A16969,A18121,477
A14168,A15463,120
A02586,A05287,224
A06007,A09975,412
A05201,A14601,107
A03331,A10577,478
A04079,A07565,267
A13672,A17599,179
A04900,A10223,485
A08662,A16018,449
A09908,A13158,211
A17429,A18821,115
A08170,A17801,81
A02136,A17473,46
A09132,A19165,320
A10549,A20663,480
A08528,A13170,248
A00222,A12480,339
A05148,A05329,286
A18872,A20657,191
A14858,A19444,179
A04171,A16595,123
A04630,A18299,489
A05188,A09785,420
A14743,A15271,355
A01676,A11256,429
A11595,A20710,78
A00682,A08285,122
A01219,A20257,69
A09795,A13257,110
A07472,A15145,160
A01867,A14242,53
A13276,A16257,360
A07236,A17995,252
A05772,A07354,216
A06481,A15210,268
A11126,A21707,185
A11576,A12878,220
A06441,A07443,497
A16793,A19859,100
A21298,A21960,46
A07760,A09256,433
A13760,A16178,73
A14466,A18668,477
A09789,A14824,349
A09596,A13300,450
A00409,A08331,355
A14112,A17424,470
A13982,A16839,247
A07540,A22026,100
A02636,A19390,192
A06473,A06501,197
A13621,A17687,303
A01326,A04745,245
A02878,A05433,317
A03931,A08232,250
A00842,A20728,100
A14474,A16230,498
A13169,A20681,404
A03135,A16376,362
A01829,A06969,146
A03143,A11792,153
A09493,A20882,352
A11689,A21142,194
A01931,A14560,127
A06172,A15059,233
A03076,A21851,252
A14243,A17121,447
A08936,A19786,112
A01480,A21648,210
A02344,A18618,27
A01815,A10412,363
A02673,A07339,466
A09897,A10192,33
A03702,A09750,219
A00592,A21024,216
A01338,A09797,442
A07932,A21054,149
A07069,A08786,150
A05757,A07986,148
A09709,A14560,404
A02333,A06403,362
A16084,A17339,175
A10963,A20407,476
A10386,A14897,390
A02480,A17110,410
A13172,A14523,50
A04435,A15585,435
A07869,A10730,109
A12324,A20426,307
A12642,A21045,463
A07687,A17479,343
A04974,A07228,442
A05178,A13997,428
A06127,A07376,69
A09677,A16229,312
A12129,A14161,94
A03529,A05520,321
A08667,A17685,205
A00387,A07849,92
A07421,A11272,354
A15247,A21692,357
A03066,A16028,368
A19141,A19940,174
A02698,A08383,412
A02047,A11987,55
A05796,A11023,89
A11826,A21427,69
A04119,A05391,430
A06334,A09077,103
A09429,A22090,432
A02449,A19399,67
A07321,A17110,161
A04474,A19823,381
A16694,A16950,96
A12830,A16673,107
A04880,A21252,4
A08311,A12680,131
A13997,A17973,161
A00445,A03443,37
A08100,A16067,477
A14075,A19559,125
A12674,A18665,303
A14588,A17825,142
A13518,A22048,450
A01296,A15945,477
A00154,A16217,440
A11266,A14939,367
A09960,A21458,315
A12584,A17014,456
A04454,A07183,243
A08243,A14768,458
A09646,A18248,121
A01408,A03726,435
A01081,A15231,35
A12913,A16296,427
A05849,A08436,303
A08503,A17976,75
A04104,A06337,301
A05748,A13466,312
A08858,A19858,432
A06332,A06875,294
A10936,A18871,407
A03308,A04927,292
A01408,A18926,20
A07857,A12053,82
A05429,A14137,327
A13956,A16610,143
A09327,A18454,191
A20222,A21391,195
A04302,A17257,191
A03719,A09850,229
A03111,A11828,46
A02447,A08549,234
A13978,A16377,255
A11652,A16089,194
A21509,A21898,376
A11295,A13216,314
A04280,A20174,306
A05978,A19002,428
A00080,A16046,74
A00310,A20810,411
A07921,A14617,39
A02683,A03161,440
A08244,A19587,166
A00700,A14307,472
A01203,A04933,284
A00012,A07790,61
A08314,A08399,456
A04385,A17192,201
A03873,A03979,292
A00214,A11801,264
A18633,A20310,97
A04539,A06327,76
A07365,A21361,273
A00188,A12198,184
A00430,A02016,127
A05396,A09974,424
A00666,A03272,263
A03049,A21781,279
A05319,A11891,78
A09589,A20544,85
A02072,A16784,432
A17940,A18945,242
A07721,A17750,323
A08298,A10552,420
A06093,A13236,233
A07644,A08245,251
A02714,A04092,219
A02208,A06202,134
A04995,A09785,193
A05025,A11089,76
A12594,A17642,131
A12359,A21362,291
A14069,A15036,186
A09920,A10221,241
A00047,A01619,294
A04617,A11920,364
A04789,A18416,105
A11098,A21496,335
A01540,A19798,341
A06315,A16527,439
A00303,A14493,66
A07967,A14127,477
A01277,A09989,302
A10263,A13511,63
A11512,A16379,498
A01935,A15502,291
A01353,A14860,29
A08793,A16320,413
A02343,A14830,381
A06037,A22082,41
A05670,A16106,113
A12876,A16551,292
A06810,A14800,42
A00617,A06651,353
A11986,A14592,356
A01645,A10289,264
A03460,A17939,242
A05927,A19006,202
A06788,A10585,461
A10502,A13811,371
A06893,A08724,317
A01727,A05600,471
A09031,A12164,93
A12554,A12869,249
A04510,A12313,93
A08400,A08815,140
A02701,A18390,306
A11294,A17445,441
A00853,A08561,137
A04727,A08908,467
A01807,A06451,411
A01889,A12296,195
A11927,A16688,103
A05653,A18221,420
A10270,A19968,419
A05816,A07882,168
A04311,A18057,140
A21516,A21601,232
A04409,A18359,4
A00419,A05961,345
A05730,A13119,55
A18452,A20400,186
A08303,A18134,232
A05181,A06161,179
A14169,A18332,97
A10405,A14395,50
A19766,A20093,298
A03466,A22089,252
A07789,A09455,491
A08735,A14128,131
A04184,A12299,253
A12485,A14078,60
A01569,A16525,153
A16703,A18500,282
A06270,A13088,253
A06070,A19089,161
A00871,A08193,393
A14567,A15648,277
A05312,A10730,483
A03809,A07166,445
A15907,A20838,201
A04366,A18684,297
A04330,A16774,354
A20714,A21423,395
A11644,A13811,442
A06319,A07114,353
A20073,A21359,186
A10376,A19948,371
A00289,A20296,488
A00407,A10274,464
A09194,A17225,44
A16365,A21222,261
A04497,A06288,260
A05080,A08534,401
A01768,A08266,120
A09711,A14229,263
A14287,A14535,410
A02847,A19382,192
A03965,A08420,166
A13978,A15456,357
A08295,A11510,440
A00264,A07806,0
A05394,A18122,192
A02588,A14637,448
A07155,A18925,176
A03564,A14091,47
A03026,A21861,249
A02753,A09120,245
A08583,A19443,165
A14514,A15303,129
A18982,A21739,165
A08242,A11949,441
A11687,A18017,291
A04241,A08053,451
A00262,A08440,98
A05763,A14990,263
A07585,A19828,251
A03735,A19495,81
A05985,A12165,415
A11381,A11753,124
A04044,A04458,406
A00143,A15074,34
A20229,A21263,239
A03574,A10856,189
A00022,A15632,272
A00708,A07978,191
A18796,A20966,338
A03265,A12516,192
A07859,A08852,18
A05842,A19200,380
A00052,A05273,481
A08178,A16763,102
A03456,A16217,196
A03936,A17823,45
A03616,A13254,190
A10404,A13671,155
A10192,A20460,209
A01503,A17807,140
A02386,A02983,184
A03793,A14156,216
A12464,A14759,432
A09639,A18799,67
A01084,A15942,387
A08833,A12372,338
A12014,A20393,106
A06339,A12419,342
A15852,A19472,336
A06042,A06364,61
A13720,A16807,391
A13380,A20262,261
A10195,A18445,287
A04857,A19375,348
A06461,A08974,360
A09548,A13077,223
A03092,A15100,497
A16071,A21289,479
A00226,A18563,50
A00342,A13650,477
A02413,A10995,2
A21553,A21690,440
A08888,A16363,218
A05904,A19657,273
A00757,A16233,435
A00812,A13196,138
A02864,A20543,263
A14206,A15004,10
A13031,A18425,63
A01572,A10812,263
A06363,A21393,189
A07097,A16340,372
A09278,A18190,277
A18298,A20638,218
A06358,A14025,177
A08422,A14403,333
A21476,A21825,448
A05033,A15078,103
A11503,A13587,276
A06687,A10122,392
A10348,A18654,432
A11014,A13160,359
A14793,A17012,32
A01978,A20560,352
A07786,A17614,166
A05154,A19127,370
A02719,A08831,316
A07548,A20902,392
A06857,A16483,373
A15484,A19851,340
A14438,A18489,73
A05757,A12718,336
A06588,A19396,423
A04416,A09139,23
A01624,A17512,183
A03642,A18657,99
A05393,A12057,159
A01506,A20737,55
A07344,A15476,366
A08122,A13446,377
A00257,A05896,127
A09075,A18327,49
A12658,A15029,138
A00316,A13925,188
A05636,A17378,215
A10534,A13067,244
A11645,A14829,266
A01195,A01996,184
A12043,A21850,489
A07792,A11224,72
A16964,A18343,52
A13306,A15870,220
A05160,A20541,279
A12266,A14561,188
A14873,A17539,363
A15274,A21912,17
A03536,A21124,394
A13327,A21363,142
A04343,A07355,72
A07818,A19344,65
A04619,A11995,469
A16530,A21226,216
A10384,A19847,285
A05462,A10375,267
A14003,A17054,398
A05338,A07984,194
A01510,A03356,46
A15649,A22032,276
A15758,A19235,416
A01515,A15771,173
A16884,A19849,208
A15325,A15923,51
A07397,A21389,90
A05577,A09648,458
A04679,A10268,127
A16497,A17095,178
A06415,A06707,416
A09738,A14883,122
A12114,A17190,230
A04796,A17341,330
A08570,A11448,75
A03821,A19236,478
A03634,A12788,377
A10094,A18434,225
A01833,A17118,434
A00807,A02303,398
A01992,A15328,104
A00845,A04762,388
A09579,A19375,172
A09390,A14491,155
A02035,A12329,465
A04566,A09479,131
A03134,A03647,387
A14965,A19991,102
A18611,A18858,210
A11746,A15730,499
A04654,A12682,351
A00795,A07785,17
A01540,A01871,357
A01706,A09368,376
A04354,A12254,13
A00532,A21392,371
A02089,A04976,368
A10103,A11624,53
A14183,A19672,117
A00230,A14679,330
A03149,A14943,23
A00765,A10638,22
A03520,A08937,273
A00598,A11099,228
A09656,A10754,131
A01213,A21812,187
A09105,A13546,279
A04124,A19683,182
A05000,A20139,50
A03888,A05445,298
A10015,A16534,374
A01935,A15240,335
A13769,A19201,243
A12184,A21415,6
A07824,A12025,68
A03026,A12733,237
A02853,A18016,328
A01137,A21259,397
A09663,A19354,102
A14925,A20833,44
A10174,A18086,246
A03919,A05305,28
A02957,A19425,271
A15601,A20606,291
A03875,A17286,436
A16566,A20779,433
A08110,A20424,202
A19138,A21859,213
A07842,A18564,499
A08856,A19091,2
A17941,A20021,330
A13910,A14694,103
A03451,A05302,298
A08288,A14210,355
A03011,A03054,405
A06990,A14388,134
A18618,A20498,407
A03288,A05924,155
A15687,A16556,414
A06368,A08990,106
A09961,A10950,127
A08671,A18434,182
A03891,A06491,104
A05062,A09377,376
A02234,A08247,294
A18252,A20686,325
A06323,A10464,87
A04143,A08711,389
A00330,A16125,157
A20094,A20986,12
A15313,A17668,355
A17079,A18431,346
A01755,A15536,59
A05234,A07918,161
A07916,A19001,265
A10603,A15275,13
A15524,A16756,354
A01723,A18048,104
A00236,A20240,398
A00340,A10938,297
A01470,A05360,447
A13755,A18199,215
A10298,A18567,15
A07773,A07785,332
A02144,A21094,32
A16708,A19376,435
A02391,A17007,244
A02542,A21406,77
A16404,A16875,128
A02556,A21307,454
A05247,A05589,381
A15477,A16976,364
A14663,A18325,248
A02485,A03940,69
A16487,A21047,161
A00445,A21228,439
A00883,A03427,173
A07742,A19368,61
A09474,A18664,95
A08051,A21841,74
A05099,A11547,245
A03175,A20725,411
A03589,A15574,467
A04801,A06470,441
A08453,A11769,369
A14452,A20367,407
A03361,A13213,284
A14190,A14355,258
A21239,A21904,78
A04672,A12193,154
A16929,A18797,165
A10376,A17057,460
A11336,A13524,111
A02727,A14852,282
A02983,A15066,40
A03149,A20994,474
A02685,A05363,400
A17177,A18393,359
A08411,A08754,427
A00253,A11262,161
A11265,A13471,6
A09190,A16789,148
A00717,A01187,198
A18397,A19061,202
A19992,A20691,29
A04453,A11906,274
A12282,A18516,255
A10737,A14662,220
A15852,A18400,434
A00460,A03654,108
A02273,A08777,459
A10279,A12012,358
A11992,A14626,488
A07130,A12295,188
A04839,A05024,166
A02964,A05054,231
A01526,A03504,459
A05468,A13874,329
A05617,A17930,471
A17251,A18590,271
A11550,A14215,177
A00819,A21554,276
A01809,A09048,244
A05336,A11462,291
A06106,A06523,17
A01976,A03021,329
A00869,A19442,446
A06384,A07022,188
A16027,A21768,151
A15499,A16120,266
A10115,A10910,305
A04053,A10384,461
A02388,A16072,456
A05863,A19907,157
A11419,A13574,415
A05077,A05869,449
A00298,A17817,322
A05214,A10575,314
A05811,A18924,204
A06337,A12755,110
A05936,A22063,35
A00856,A08724,485
A04141,A11643,8
A10998,A13557,210
A01763,A04575,194
A14984,A17397,135
A01151,A14542,396
A12108,A21946,272
A09093,A14871,90
A10818,A19556,247
A08561,A16922,121
A03848,A17862,116
A09767,A20687,17
A15254,A19543,143
A09175,A17762,244
A09291,A19930,284
A01505,A12196,369
A20570,A21658,16
A01718,A18935,106
A11361,A18460,453
A05553,A14297,160
A04715,A05654,183
A15044,A16254,176
A07734,A18357,124
A01070,A02655,267
A01324,A19722,301
A02741,A15281,454
A08621,A20976,277
A15844,A18405,231
A14252,A21140,473
A10314,A18320,280
A01145,A15468,466
A10406,A14150,284
A05787,A17753,392
A01973,A12482,228
A06422,A17387,398
A13999,A22061,393
A14440,A20357,252
A03325,A18196,129
A00350,A12740,353
A07999,A18196,36
A10170,A17952,55
A06938,A10361,21
A07590,A19002,323
A03494,A18968,324
A13234,A13269,385
A04902,A20482,318
A09169,A18187,20
A12698,A20903,315
A04934,A16072,247
A09778,A20701,410
A00399,A14946,278
A09573,A14225,260
A18109,A21689,91
A05013,A21722,270
A04660,A19270,52
A17972,A21861,39
A02407,A16288,243
A00198,A05390,417
A03824,A19802,269
A01362,A06947,356
A00622,A16208,129
A08264,A13437,328
A10286,A15169,177
A06073,A20952,154
A01676,A04501,491
A03273,A08141,157
A01127,A04173,130
A05963,A11367,111
A01355,A20685,461
A10421,A11227,137
A06588,A08935,336
A03318,A07798,155
A05686,A15962,148
A09157,A12219,165
A05811,A08588,277
A01046,A04960,377
A02285,A19058,268
A04944,A06202,238
A07245,A09899,485
A02431,A12134,48
A04844,A16559,35
A01534,A09638,195
A06987,A17632,459
A09101,A16548,217
A05789,A13847,227
A10848,A17148,276
A08635,A17235,197
A09787,A17298,83
A03744,A17835,189
A00501,A09689,152
A04675,A14877,229
A11885,A18751,461
A14168,A19120,351
A19534,A22101,449
A07851,A10523,197
A09570,A20252,370
A07538,A15866,159
A12034,A16634,235
A04759,A21496,475
A10333,A21344,182
A05188,A05504,441
A07480,A14704,104
A20976,A21255,16
A06235,A12806,164
A06966,A09955,440
A10213,A16745,393
A04810,A20865,395
A01767,A09965,487
A04307,A07022,177
A03163,A16978,412
A00038,A10399,445
A11064,A12955,215
A01010,A02232,71
A14399,A19789,34
A12844,A19406,495
A00110,A03786,476
A09438,A12544,399
A11244,A16242,55
A01697,A13822,169
A00054,A17199,481
A06335,A06404,246
A00431,A20550,191
A20520,A20853,154
A06725,A14929,158
A07234,A07754,485
A09603,A14843,191
A03347,A12084,211
A00955,A07141,89
A04131,A14768,304
A06499,A21695,329
A15884,A19490,229
A09007,A14102,208
A12833,A17498,400
A17080,A21001,11
A03982,A16359,433
A11787,A20508,443
A01304,A16560,378
A14181,A15368,190
A07422,A14775,316
A01995,A07909,494
A00240,A01538,183
A11901,A18528,291
A10585,A21633,7
A12571,A15179,3
A17573,A19927,145
A07987,A15751,410
A11547,A18970,259
A03607,A12415,109
A15541,A19204,94
A09568,A11276,22
A19817,A21453,162
A07010,A16684,329
A08902,A13745,116
A04308,A05966,408
A07877,A21347,432
A03118,A18275,429
A10279,A16407,247
A09038,A14176,40
A01374,A06088,485
A11737,A14810,137
A00665,A19639,405
A08609,A14765,84
A03610,A12715,79
A01681,A02933,497
A04589,A10607,351
A06334,A10417,276
A08240,A16879,20
A00731,A11132,454
A03042,A13011,266
A02243,A08126,47
A02533,A15642,370
A02139,A19040,128
A10805,A20051,280
A04997,A17615,44
A03950,A05865,206
A13686,A20916,301
A04303,A07422,163
A11074,A13985,203
A01076,A07879,306
A04240,A15455,494
A06038,A11902,263
A05721,A07478,56
A18782,A19782,246
A02345,A09217,134
A05429,A11091,413
A04321,A08047,328
A17873,A20566,117
A16883,A21095,324
A04622,A07303,397
A05256,A18278,459
A03456,A08803,43
A04315,A21002,488
A08508,A19302,477
A16712,A19429,98
A11825,A12181,389
A10435,A19829,303
A00065,A08997,33
A01225,A18493,156
A03209,A18829,159
A04550,A09455,241
A14320,A16780,349
A13235,A15539,137
A03085,A04137,372
A15057,A18776,204
A07930,A14076,153
A02293,A09642,480
A02607,A07274,61
A06550,A18223,68
A03993,A11154,178
A05258,A13495,196
A06265,A21181,52
A00415,A04116,293
A18437,A21223,8
A13439,A14227,101
A01143,A08421,228
A17020,A22062,333
A09663,A15917,486
A02310,A02434,118
A16309,A18647,344
A08782,A19884,56
A05315,A09729,297
A07086,A19843,5
A02888,A06176,18
A01416,A21270,175
A01196,A16819,200
A01060,A16210,62
A11342,A12917,337
A07605,A08042,394
A03862,A11052,270
A02577,A18183,480
A03038,A06739,53
A10132,A17833,50
A07301,A13410,217
A04254,A15628,234
A07156,A17392,457
A05463,A20197,173
A17919,A20728,469
A09740,A20131,214
A00431,A09106,496
A01494,A04847,466
A06312,A08122,477
A10655,A11752,352
A06833,A11256,311
A18236,A21692,159
A11997,A12369,94
A06158,A09943,107
A07355,A08759,29
A08641,A11080,274
A06471,A09542,407
A04066,A13045,298
A09887,A15472,434
A05995,A07746,123
A06838,A12374,100
A05594,A05652,328
A19484,A20182,224
A07805,A16172,295
A18097,A21986,133
A03131,A10887,314
A07664,A19868,86
A17424,A20332,423
A04338,A07441,119
A12444,A20522,466
A15813,A15821,489
A18945,A19483,437
A03698,A10314,52
A18065,A19086,26
A14860,A15043,491
A00084,A09323,252
A06843,A21725,369
A10655,A16703,266
A11606,A13354,302
A02495,A18615,487
A03121,A09341,312
A16197,A21574,158
A00685,A10388,231
A14006,A20816,250
A04689,A09157,313
A09889,A14084,418
A01810,A08227,255
A02163,A16914,91
A11421,A17005,263
A15340,A17365,393
A10641,A20842,169
A04687,A12862,461
A13031,A20623,47
A15451,A17415,394
A05926,A17561,220
A07315,A16233,24
A14797,A19948,115
A00843,A04697,429
A03229,A19031,490
A12907,A14920,414
A02061,A06106,379
A07249,A14915,272
A10563,A11792,126
A05936,A13985,275
A08258,A18582,404
A12476,A18167,177
A03919,A06621,353
A09483,A19089,219
A02699,A15195,144
A02693,A07465,123
A09330,A11657,448
A15035,A19628,163
A03534,A09120,69
A05745,A06277,211
A18008,A20469,438
A02691,A14720,444
A09763,A10829,231
A09771,A14957,247
A04297,A16907,80
A05517,A13705,187
A08545,A19063,201
A02796,A07265,483
A00892,A04979,347
A00381,A17515,184
A08253,A08754,355
A07078,A16172,56
A03332,A21590,153
A05733,A12119,428
A15882,A17668,290
A00657,A02666,323
A02506,A15706,226
A03166,A10111,125
A14466,A21899,76
A05668,A08175,448
A14562,A17268,338
A16060,A18287,143
A00933,A06691,366
A00399,A13376,278
A07724,A19106,138
A05141,A18666,232
A10264,A12849,42
A01876,A02674,459
A07486,A14163,88
A02640,A02960,70
A00720,A07519,224
A03442,A18564,483
A10396,A17901,229
A05938,A09622,216
A08716,A18553,162
A09537,A14371,105
A02181,A15528,74
A06008,A12128,372
A00558,A19136,50
A08943,A13458,447
A14172,A20039,353
A11029,A16033,147
A12040,A12665,348
A06578,A15719,377
A02627,A03614,441
A04158,A04390,193
A10894,A12066,491
A05427,A13293,305
A15554,A22065,223
A17775,A19557,214
A12221,A20945,27
A05289,A07933,278
A07095,A11674,115
A03321,A15332,426
A00503,A11485,150
A07486,A10629,179
A18793,A20053,435
A16549,A18433,126
A07145,A11616,100
A07094,A18093,146
A06637,A17388,490
A01927,A19164,43
A04897,A05822,429
A17340,A19734,444
A04514,A10739,267
A07649,A10813,115
A07919,A15628,219
A16924,A16962,373
A08529,A08999,398
A07890,A17642,49
A06718,A20727,260
A12058,A15865,355
A02579,A07353,378
A19086,A21726,302
A02703,A10117,49
A02825,A19623,321
A00930,A12194,355
A01350,A17806,323
A01930,A07353,124
A02915,A03282,375
A20497,A20659,187
A04288,A06956,463
A06505,A13055,294
A01029,A20456,209
A01280,A07433,6
A13812,A18325,138
A12476,A21897,154
A02534,A12633,133
A01261,A20586,436
A02253,A18237,254
A03982,A14059,319
A07857,A13581,8
A00578,A13243,174
A02932,A13695,433
A10505,A14549,325
A01827,A17802,415
A08356,A10372,459
A04582,A11605,346
A01693,A05119,284
A04775,A14435,374
A04172,A10126,290
A02523,A16367,245
A02178,A06772,73
A03152,A07912,368
A01238,A08575,148
A05832,A16114,213
A05274,A11225,325
A09698,A13989,145
A01285,A07791,97
A14850,A19502,377
A12427,A22104,450
A00286,A20230,412
A06899,A07353,10
A01386,A04019,256
A04547,A08322,116
A03174,A07386,106
A04343,A19505,331
A11834,A19359,343
A02021,A21653,0
A12279,A19380,316
A07672,A14686,351
A11791,A18445,245
A09715,A16327,210
A07720,A17760,9
A07719,A08395,475
A13822,A14718,247
A17058,A21113,93
A03549,A20760,431
A03870,A13465,432
A01248,A02389,171
A00376,A01139,269
A11659,A18343,185
A01312,A18823,129
A09524,A18478,236
A02230,A12734,281
A05993,A18546,146
A06005,A13436,386
A07835,A16181,254
A15900,A16587,232
A00319,A06055,374
A04879,A14057,497
A12538,A17881,334
A21018,A21313,349
A08917,A17378,405
A08241,A19983,349
A07208,A14401,344
A12519,A13657,441
A10366,A22046,45
A01591,A14057,306
A04544,A15038,404
A08926,A16977,405
A11034,A13592,80
A02106,A14006,130
A19779,A21765,153
A00018,A04223,393
A16164,A18408,483
A01308,A12715,280
A03321,A04388,182
A11057,A20583,257
A06262,A18288,313
A00887,A03920,325
A14870,A20677,422
A13248,A17114,364
A01722,A19232,59
A08400,A18399,116
A13158,A17476,482
A10972,A17154,373
A03405,A11030,446
A03545,A08865,270
A18295,A22015,335
A02031,A03962,31
A16565,A16742,460
A17629,A18110,36
A13477,A15447,28
A01453,A13275,174
A11991,A16264,344
A02721,A15693,59
A04405,A17437,81
A06012,A20380,290
A15028,A18127,275
A05645,A11409,366
A11506,A18545,252
A04705,A15806,399
A01935,A15459,436
A04069,A14107,164
A06480,A10791,444
A04845,A16944,361
A04086,A21797,26
A06203,A16090,193
A01582,A10106,323
A15356,A16615,41
A01678,A17373,231
A01477,A19797,483
A09927,A14444,182
A06563,A21371,398
A03552,A09602,35
A13843,A18283,471
A00139,A11216,13
A04553,A21005,392
A03469,A14612,246
A01331,A16094,476
A09485,A12290,312
A00612,A13556,284
A07800,A11718,278
A03983,A10830,276
A00484,A04400,350
A13783,A20216,225
A19505,A22072,296
A08414,A09574,123
A06162,A21595,85
A01468,A08106,191
A08011,A18365,60
A08325,A10124,353
A01313,A13904,283
A05896,A08322,170
A01179,A14777,345
A11543,A18109,286
A00268,A06735,151
A16310,A18034,373
A01907,A09943,482
A02115,A10043,389
A12458,A16743,326
A03937,A20959,72
A14407,A17206,302
A20642,A21310,370
A12815,A17648,211
A07613,A21193,30
A02876,A07727,361
A14097,A17669,327
A02913,A15791,222
A10792,A19288,173
A09448,A14114,99
A16511,A17993,291
A00371,A15948,359
A05466,A11209,107
A00710,A13337,171
A01131,A14082,195
A04186,A12649,144
A17115,A19525,386
A05044,A11438,348
A15999,A17015,312
A08947,A16862,472
A07720,A07832,33
A06278,A06895,231
A00894,A20378,472
A08050,A16211,278
A01359,A03568,24
A03619,A06044,368
A03883,A15494,282
A17439,A21724,463
A14524,A17729,412
A14482,A17043,161
A07588,A13294,448
A04397,A21253,413
A05135,A14334,395
A09427,A20071,234
A07478,A16434,123
A08262,A19359,151
A02532,A05123,114
A09630,A20582,160
A03012,A10806,48
A04159,A20276,354
A09228,A20173,95
A04601,A05816,77
A16521,A18981,386
A10765,A15673,393
A06895,A14948,120
A11541,A13630,98
A10835,A21104,499
A03677,A19583,356
A05076,A08628,98
A00448,A03814,388
A08183,A18480,259
A14355,A17241,154
A03935,A10390,473
